uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"aea2b68e-71c4-4fe3-a0eb-24d3c0990a20","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00324",,,"single bole tree","Live",23.2,130,,,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"fadd1d1a-68cf-40ba-8eb6-b91ab99ed3c9","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00340",,,"small tree","Live",2.7,130,,2.3,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"8437e9bf-68c5-4362-939e-d74e81120c47","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00360",,,"small tree","Live",8.0,130,,3.5,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"76eb2346-778d-474e-adb9-9bd6a8e19ede","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23_400","NEON.PLA.D17.TEAK.00422",,,"single bole tree","Standing dead",25.9,130,,,,,,,,,,,,,,,,,,,,,,,"krian@neoninc.org","kzias@field-ops.org",,"legacyData"
"b1b380f5-c576-4218-838f-ae4b3ec1c947","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00327",,,"small tree","Live",5.3,130,,1.7,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"39c31c1d-2567-4fdd-8a40-b69ec08d7f6f","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00373",,,"single bole tree","Live",35.0,130,,,,,,,,,,,,,,,,,,,,,,"proofed and no errors","kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"6b9266a0-ac17-4f90-a3b2-59f7ede4e2e3","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00370",,,"single bole tree","Live",12.6,130,,,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"c4704004-283b-4da0-ab08-ad76df5739e3","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23_400","NEON.PLA.D17.TEAK.00409",,,"small tree","Live",4.7,130,,2.5,,,,,,,,,,,,,,,,,,,,,"krian@neoninc.org","kzias@field-ops.org",,"legacyData"
"9201a333-1e0e-482d-81ac-01f9edbcb6ec","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00323",,,"single bole tree","Standing dead",100.8,130,,,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"327174e7-2762-4f9f-9b42-1d040c78118d","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23_400","NEON.PLA.D17.TEAK.00421",,,"single bole tree","Live",36.7,130,,,,,,,,,,,,,,,,,,,,,,,"krian@neoninc.org","kzias@field-ops.org",,"legacyData"
"db074487-29aa-486a-be45-ef3996df79f7","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00316",,,"small tree","Live",2.3,130,,0.6,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"835dcf7e-8c34-4056-a50f-5c03bb988f61","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00321",,,"single bole tree","Standing dead",130.7,130,,,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"df488099-b87a-4aef-9ea6-2d201a58d799","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23_400","NEON.PLA.D17.TEAK.00403",,,"small tree","Standing dead",6.2,130,,4.0,,,,,,,,,,,,,,,,,,,,,"krian@neoninc.org","kzias@field-ops.org",,"legacyData"
"e4315ee4-54f5-4644-8a9e-e9efed24009d","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23_400","NEON.PLA.D17.TEAK.00407",,,"small tree","Live",3.4,130,,2.3,,,,,,,,,,,,,,,,,,,,"proofed and no errors","krian@neoninc.org","kzias@field-ops.org",,"legacyData"
"25ba7123-080e-4c26-a2ec-790fa06ff29d","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00356",,,"small tree","Live",6.6,130,,5.6,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"08f4f6e4-e8f6-4a8a-871f-362ad26481bf","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00345",,,"small tree","Live",1.3,130,,1.3,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"57fd8b3b-7a1d-4153-9d6d-69aedcd46151","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23_400","NEON.PLA.D17.TEAK.00419",,,"small tree","Standing dead",1.3,130,,1.9,,,,,,,,,,,,,,,,,,,,,"krian@neoninc.org","kzias@field-ops.org",,"legacyData"
"fa2e03a7-1dae-4ff9-8e3d-2850f0be314a","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00338",,,"single bole tree","Standing dead",37.1,130,,,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"f3265172-1ff9-4d54-a5ec-0a7c2dc6d15c","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00343",,,"small tree","Live",7.1,130,,3.0,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"a12fb925-fdb7-4abe-a08d-3672cba8dd51","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00358",,,"single bole tree","Live",17.6,130,,,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"7df74cd3-0052-4d5b-9600-f9803e22be45","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00335",,,"sapling","Live",,,,1.4,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"ae12e430-3050-4b01-a043-f513548b7c4b","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23_400","NEON.PLA.D17.TEAK.00420",,,"single bole tree","Live",40.1,130,,,,,,,,,,,,,,,,,,,,,,,"krian@neoninc.org","kzias@field-ops.org",,"legacyData"
"55bb1757-b335-4bfb-a9aa-ed577d2bf883","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00371",,,"single bole tree","Live",14.9,130,,,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"e1c0e25a-b6c4-4ac4-90b2-3387610c0f28","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00312",,,"sapling","Live",,,,1.2,,,,,,,,,,,,,,,,,,,,"proofed and no errors","lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"f8c57d9b-4961-46e9-9a95-c0cc96e990d2","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00357",,,"single bole tree","Live",19.6,130,,,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"5fd71006-47ab-4252-bf6c-d244a929b96c","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23_400","NEON.PLA.D17.TEAK.00412",,,"small tree","Live",3.7,130,,2.7,,,,,,,,,,,,,,,,,,,,,"krian@neoninc.org","kzias@field-ops.org",,"legacyData"
"52853af8-65b0-4d23-9599-35fcb3d1cbad","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00342",,,"small tree","Live",6.5,130,,3.2,,,,,,,,,,,,,,,,,,,,"proofed and no errors","lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"630cea60-2541-4227-b53b-17bdb99fa727","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00309",,,"small tree","Live",1.5,130,,1.5,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"027911b1-53e1-4a09-b410-6f1055f3acaa","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23_400","NEON.PLA.D17.TEAK.00411",,,"small tree","Live",6.9,130,,2.8,,,,,,,,,,,,,,,,,,,,,"krian@neoninc.org","kzias@field-ops.org",,"legacyData"
"57caa83b-422b-4356-ade1-be63f0682786","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00355",,,"single bole tree","Live",11.5,130,,,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"0bc9476c-c1b8-4429-94dc-13bb64a32308","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00344",,,"small tree","Live",8.5,130,,3.3,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"759bddf1-01ac-4782-b326-9e84cc37060c","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00308",,,"single bole tree","Live",17.5,130,,,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"a2eef9ed-6f41-444f-8a5b-1b4dba39182c","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00315",,,"single bole tree","Live",14.4,130,,,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"2d69510d-efab-4477-8250-745c065f8801","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00374",,,"small tree","Live",8.1,130,,2.7,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"964be304-3b94-4092-9f10-b8807b99f1bb","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00328",,,"single bole tree","Live",11.0,130,,,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"da481d4f-2e98-4292-a0ff-f010583e66bc","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23_400","NEON.PLA.D17.TEAK.00410",,,"single bole tree","Live",74.8,130,,,,,,,,,,,,,,,,,,,,,,,"krian@neoninc.org","kzias@field-ops.org",,"legacyData"
"fde74488-9811-4170-a8c5-bf832e684be5","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23_400","NEON.PLA.D17.TEAK.00405",,,"single bole tree","Live",42.4,130,,,,,,,,,,,,,,,,,,,,,,,"krian@neoninc.org","kzias@field-ops.org",,"legacyData"
"99d3a7cf-5cec-4616-9ba2-ec886ba220bf","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00311",,,"small tree","Live",1.8,130,,1.2,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"0c63a869-9e02-4472-b189-dfcc44b1db5f","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00359",,,"single bole tree","Live",10.5,130,,,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"07423b6b-8900-4574-8875-e447066ba628","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00336",,,"single bole tree","Standing dead",26.4,130,,,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"a18467fd-42e2-4def-9737-2db796d98c23","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23_400","NEON.PLA.D17.TEAK.00417",,,"single bole tree","Live",130.7,130,,,,,,,,,,,,,,,,,,,,,,"deep duff layer around base; scraped away to dirt level for dbh; proofed and no errors","krian@neoninc.org","kzias@field-ops.org",,"legacyData"
"07e6681d-268d-418c-ab93-462b30933173","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00364",,,"sapling","Live",,,,1.1,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"932d5ad2-fee0-4114-a184-79b22156412d","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00339",,,"single bole tree","Live",10.6,130,,,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"25f6ef12-c3e1-48f9-985c-488597a6aa6e","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00350",,,"single bole tree","Standing dead",15.6,130,,,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"080ce16d-2701-498b-93c0-27f5da8a8e66","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23_400","NEON.PLA.D17.TEAK.00416",,,"sapling","Live",,,,1.2,,,,,,,,,,,,,,,,,,,,,"krian@neoninc.org","kzias@field-ops.org",,"legacyData"
"611feb26-42a8-410e-8a27-3ce1344a59b8","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23_400","NEON.PLA.D17.TEAK.00415",,,"small tree","Live",9.7,130,,5.8,,,,,,,,,,,,,,,,,,,,,"krian@neoninc.org","kzias@field-ops.org",,"legacyData"
"40a446c1-ef74-4ee3-8e68-89bc8fc56d2d","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00307",,,"small tree","Live",6.4,130,,3.6,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"615e6703-63a1-44f1-b138-03cbabc7a613","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00331",,,"sapling","Live",,,,0.8,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"9b50d104-f1ee-42b2-abb0-198bc4e8ac29","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00337",,,"small tree","Live",4.2,130,,2.0,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"cab03538-b158-4ecb-8564-405e5facb4f5","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00346",,,"single bole tree","Live",13.3,130,,,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"5d116ff0-045d-490f-91a0-99111c37edec","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00362",,,"small tree","Live",1.8,130,,1.4,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"512b1677-93ad-4b86-a8c5-49ee9b521b4a","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00341",,,"single bole tree","Live",26.2,130,,,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"aa34916f-f0ef-40cf-ae49-ad1b1aec270f","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00368",,,"small tree","Live",6.0,130,,4.1,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"46c6c25c-8dba-4a0e-80ae-351d950ec9c7","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00348",,,"single bole tree","Standing dead",21.5,130,,,,,,,,,,,,,,,,,,,,,,"proofed and no errors","kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"c60746b3-a846-4433-8ab4-8139fb82c92f","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23_400","NEON.PLA.D17.TEAK.00414",,,"single bole tree","Live",73.7,130,,,,,,,,,,,,,,,,,,,,,,,"krian@neoninc.org","kzias@field-ops.org",,"legacyData"
"7c85915a-cb54-4e97-8243-a9d7f48e9e60","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00372",,,"single bole tree","Live",34.4,130,,,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"5ef30531-8686-4ce9-80b4-38d4c9b010da","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23_400","NEON.PLA.D17.TEAK.00418",,,"single bole tree","Live",14.0,130,,,,,,,,,,,,,,,,,,,,,,,"krian@neoninc.org","kzias@field-ops.org",,"legacyData"
"6aee9c10-c0c7-46aa-81c6-04803a062adc","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00313",,,"small tree","Live",5.3,130,,2.0,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"9b98dbec-1604-481c-bd4f-2769cc93c8db","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23_400","NEON.PLA.D17.TEAK.00413",,,"small tree","Live",5.4,130,,2.8,,,,,,,,,,,,,,,,,,,,,"krian@neoninc.org","kzias@field-ops.org",,"legacyData"
"28191254-9a22-4d88-9314-992927a8c0cc","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00349",,,"single bole tree","Live",22.1,130,,,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"c7554bbc-bf2e-46f2-8885-3f27610cee0a","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00351",,,"small tree","Live",4.3,130,,2.2,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"f81fdd4e-3e00-4b6f-95c2-1b5f364a66ec","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00314",,,"single bole tree","Live",14.0,130,,,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"21ead250-87b8-4369-9730-885f4a3f9ed5","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00326",,,"small tree","Live",3.2,130,,3.9,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"9a1d1757-8392-4df3-8273-240fed3b7bff","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00367",,,"single bole tree","Live,  other damage",27.7,130,,,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"4a5d558c-944d-4f74-8078-a762e54c5892","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00354",,,"small tree","Live",9.1,130,,2.6,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
"9c6c9292-3ab6-4d22-a7a6-50a46323efc6","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00325",,,"single bole tree","Live",13.3,130,,,,,,,,,,,,,,,,,,,,,,,"lwade@field-ops.org","jbolis@neoninc.org",,"legacyData"
"8c53763d-b529-4270-a639-09f8c0ff15f1","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39_400","NEON.PLA.D17.TEAK.00365",,,"small tree","Live",3.6,130,,2.0,,,,,,,,,,,,,,,,,,,,,"kzias@field-ops.org","jbolis@neoninc.org",,"legacyData"
