uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"da5dbdc8-2c97-49cb-abca-8001530daf69","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","51_100","NEON.PLA.D17.TEAK.02266",,,"small tree","Live",7.3,130,,3.4,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"0d1bdfac-e643-4b77-aa78-0b955e96bafb","TEAK_043.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_043","23_400","NEON.PLA.D17.TEAK.02243",,,"single bole tree","Live",23.1,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"38a8e4e1-746f-45d2-89cb-2fb654828249","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","51_100","NEON.PLA.D17.TEAK.02264",,,"sapling","Live",,,,0.9,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"3a3f6d7c-0130-4f91-b06c-3ebd43eed75c","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","41_100","NEON.PLA.D17.TEAK.02282",,,"small tree","Live",2.9,130,,2.4,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"1c8088ac-63f0-47fb-8c59-1961433890c4","TEAK_043.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_043","23_400","NEON.PLA.D17.TEAK.02238",,,"single bole tree","Standing dead",23.5,130,,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"8ea04b49-8fbe-452c-810b-d33cf49715c0","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","41_400","NEON.PLA.D17.TEAK.02271",,,"single bole tree","Live",18.4,130,,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"bd24c409-97c0-45eb-be83-8ac2a93376c8","TEAK_043.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_043","23_400","NEON.PLA.D17.TEAK.02242",,,"single bole tree","Live",11.3,130,,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"28c85870-e443-4b7e-87f0-6b99a77b0959","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","51_100","NEON.PLA.D17.TEAK.02259",,,"small tree","Live",5.2,130,,2.2,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"ad2d1b57-bf6a-4f8a-a7ca-a0a31a1f5138","TEAK_043.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_043","24_100","NEON.PLA.D17.TEAK.02244",,,"small tree","Live",8.0,130,,4.6,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"0e13237e-3ecd-463c-85a5-d4cf7a5ffef0","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","41_400","NEON.PLA.D17.TEAK.02270",,,"single bole tree","Live",83.1,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,"proofed and no errors","emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"79c929f1-2c72-4161-862f-c17383d656f4","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","41_100","NEON.PLA.D17.TEAK.02280",,,"sapling","Live",,,,1.1,,,,,,"Full shade",,,,,,,,,,,,,,"proofed and no errors","emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"42b347d6-57d9-4d9c-a75b-b8ddc6896e64","TEAK_043.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_043","23_400","NEON.PLA.D17.TEAK.02240",,,"single bole tree","Live",13.3,130,,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"2a33e269-6914-4e8e-a60a-d1957eb40d07","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","41_100","NEON.PLA.D17.TEAK.02281",,,"sapling","Live",,,,0.8,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"fdb87bc5-dc9e-4d07-a5fa-29e01a1e943e","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","41_400","NEON.PLA.D17.TEAK.02273",,,"single bole tree","Live",29.4,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"45ffb374-341b-4b46-b913-d510c7066f56","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","51_100","NEON.PLA.D17.TEAK.02255",,,"small tree","Live",7.2,130,,3.0,,,,,,"Full shade",,,,,,,,,,,,,,"proofed and no errors","emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"d413242d-c823-4aa7-a165-81a9426ac7f4","TEAK_043.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_043","24_100","NEON.PLA.D17.TEAK.02237",,,"small tree","Live",6.6,130,,3.8,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"03db276e-61ae-4a7d-9f0f-f59a4b1a1247","TEAK_043.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_043","23_400","NEON.PLA.D17.TEAK.02246",,,"single bole tree","Live",17.0,130,,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"d823f5e5-da27-4edf-8fa7-9cffa78eee12","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","51_100","NEON.PLA.D17.TEAK.02256",,,"sapling","Live",,,,1.0,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"6ff1c945-3894-4fb1-be2a-f235b879741d","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","41_400","NEON.PLA.D17.TEAK.02277",,,"single bole tree","Live",10.6,130,,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"f3fc90b3-9f1e-496d-9d57-b32a0e925e86","TEAK_043.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_043","24_100","NEON.PLA.D17.TEAK.02233",,,"small shrub","Live",,,,0.7,,,,0.5,0.5,"Full shade","cylinder",,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"c5f2847d-133f-484a-8d57-673a9050344b","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","51_100","NEON.PLA.D17.TEAK.02257",,,"sapling","Live",,,,0.7,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"130c4c32-178b-4404-8a5b-4b74ca9d343f","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","41_400","NEON.PLA.D17.TEAK.02275",,,"single bole tree","Live",23.1,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"dfbec136-a80a-4809-906a-d7bd7b958494","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","51_100","NEON.PLA.D17.TEAK.02251",,,"sapling","Live",,,,0.5,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"477ed3b0-dac8-4604-bba0-882060c2caa9","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","41_100","NEON.PLA.D17.TEAK.02279",,,"sapling","Live",,,,1.0,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"1d89c08c-82f5-4544-a2d6-8178b99af2db","TEAK_043.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_043","24_100","NEON.PLA.D17.TEAK.02228",,,"sapling","Standing dead",,,,0.4,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"f73478c3-412b-43b1-be85-23245a804978","TEAK_043.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_043","24_100","NEON.PLA.D17.TEAK.02229",,,"sapling","Standing dead",,,,0.2,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"b3a29623-517d-4ad6-9e5e-735110f6e858","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","51_100","NEON.PLA.D17.TEAK.02262",,,"sapling","Live",,,,0.6,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"7d08484f-b833-4338-94e5-57b740e1b747","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","51_100","NEON.PLA.D17.TEAK.02267",,,"single shrub","Live",,,,3.4,,,,2.5,2.2,"Full shade","cone",,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"b84f362b-1503-414a-9e2e-743efc996445","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","41_100","NEON.PLA.D17.TEAK.02286",,,"sapling","Live",,,,1.0,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"a4c5fa7e-0bd7-4894-9f9b-3114b3177e1a","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","51_100","NEON.PLA.D17.TEAK.02253",,,"small tree","Live",4.7,130,,2.8,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"02748ea0-333d-4d46-bdfc-9cf3e8865590","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","51_100","NEON.PLA.D17.TEAK.02249",,,"small tree","Live",3.9,130,,2.4,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"fb61676e-bbb8-49f4-9ca5-0cba88c16d8d","TEAK_043.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_043","23_400","NEON.PLA.D17.TEAK.02241",,,"single bole tree","Live",11.0,130,,,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"57ab5607-d611-4366-a4da-d646723f4e80","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","51_100","NEON.PLA.D17.TEAK.02260",,,"small tree","Live",5.3,130,,2.6,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"0c462c95-6265-41e5-ba6b-eeeff1fc90c7","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","51_100","NEON.PLA.D17.TEAK.02252",,,"small tree","Live",6.9,130,,3.1,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"8f6d11d3-20c5-4c9f-a4f9-e6c545502372","TEAK_043.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_043","24_100","NEON.PLA.D17.TEAK.02232",,,"sapling","Standing dead",,,,0.1,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"2151c0f9-483d-4a8b-9a6d-8954a04faee8","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","51_100","NEON.PLA.D17.TEAK.02254",,,"small tree","Live",8.2,130,,5.1,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"ce410a0a-2e6f-44eb-81a8-b9317debdd6b","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","41_400","NEON.PLA.D17.TEAK.02269",,,"single bole tree","Live",71.4,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"922d79e4-e23c-46b4-95b3-043d014a564f","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","41_100","NEON.PLA.D17.TEAK.02287",,,"sapling","Standing dead",,,,0.5,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"f0497abc-e853-4981-a665-05b3c74b680c","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","41_400","NEON.PLA.D17.TEAK.02274",,,"single bole tree","Live",26.6,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"ba803b1a-aca6-4b1e-824b-1ad4a24c4c74","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","41_100","NEON.PLA.D17.TEAK.02285",,,"small tree","Live",1.2,130,,1.5,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"5633949e-bf5d-45b4-b8e8-433b09fe1266","TEAK_043.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_043","24_100","NEON.PLA.D17.TEAK.02236",,,"sapling","Standing dead",,,,0.8,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"abdf727e-2df9-4195-a3f3-64f884de0cdc","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","51_100","NEON.PLA.D17.TEAK.02263",,,"sapling","Live",,,,0.6,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"ef131e7f-283a-48ae-a192-4e43fd50f18d","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","41_400","NEON.PLA.D17.TEAK.02276",,,"single bole tree","Live",18.5,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"5ee3df99-98b0-4a57-ac10-d7cebee0767c","TEAK_043.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_043","24_100","NEON.PLA.D17.TEAK.02235",,,"small tree","Live",8.1,130,,3.8,,,,,,"Full shade",,,,,,,,,,,,,,"proofed and no errors","emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"b59055a8-a5e9-4323-b24d-2417f8227b0e","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","51_100","NEON.PLA.D17.TEAK.02258",,,"small tree","Live",8.9,130,,3.9,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"2f130fe9-da1b-45e0-aea9-6a19f61c8f66","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","41_100","NEON.PLA.D17.TEAK.02284",,,"sapling","Live",,,,1.4,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"16f40d34-1f8a-42ad-b18f-5b9baa2d15b4","TEAK_043.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_043","24_100","NEON.PLA.D17.TEAK.02239",,,"small tree","Standing dead",7.0,130,,3.0,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"6edd2143-4944-427e-9126-9007feedf256","TEAK_043.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_043","23_400","NEON.PLA.D17.TEAK.02245",,,"single bole tree","Standing dead",13.7,130,,,,,,,,"Full shade",,,,,,,,,,,,,,"proofed and no errors","emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"3b389fc2-7194-4d98-8a6e-42948923645f","TEAK_052.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_052","41_100","NEON.PLA.D17.TEAK.02278",,,"small tree","Live",5.4,130,,3.0,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"35f22d4b-77ed-417b-9c07-eacd88dfc2a4","TEAK_043.basePlot.vst","2015-10-01","vst_TEAK_2015","D17","TEAK","TEAK_043","23_400","NEON.PLA.D17.TEAK.02230",,,"single bole tree","Live",15.2,130,,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","kzias@field-ops.org",,"legacyData"
"8b960d06-e801-4fee-a772-ed1d155464d8","TEAK_052.basePlot.vst","2015-10-13","vst_TEAK_2015","D17","TEAK","TEAK_052","41_100","NEON.PLA.D17.TEAK.02297",,,"sapling","Live",,,,1.1,,,,,,"Full shade",,,,,,,,,,,,,,,"lwade@field-ops.org","tedgarian@neoninc.org",,"legacyData"
"a43f4bdc-ded9-4caf-ae4a-196428443b19","TEAK_052.basePlot.vst","2015-10-13","vst_TEAK_2015","D17","TEAK","TEAK_052","41_100","NEON.PLA.D17.TEAK.02310",,,"small tree","Live",2.5,130,,1.8,,,,,,"Full shade",,,,,,,,,,,,,,"proofed and no errors","lwade@field-ops.org","tedgarian@neoninc.org",,"legacyData"
"48b282bd-35e5-4eac-b803-e6a2dc602e3b","TEAK_052.basePlot.vst","2015-10-13","vst_TEAK_2015","D17","TEAK","TEAK_052","41_400","NEON.PLA.D17.TEAK.02328",,,"single bole tree","Live",10.6,130,,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"lwade@field-ops.org","tedgarian@neoninc.org",,"legacyData"
"febe7a1a-1e53-47bb-8475-0b1ebdaa003e","TEAK_052.basePlot.vst","2015-10-13","vst_TEAK_2015","D17","TEAK","TEAK_052","41_100","NEON.PLA.D17.TEAK.02298",,,"small tree","Live",5.3,130,,3.3,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"lwade@field-ops.org","tedgarian@neoninc.org",,"legacyData"
"85579d8e-4c52-44f7-90d8-051dfe398532","TEAK_052.basePlot.vst","2015-10-13","vst_TEAK_2015","D17","TEAK","TEAK_052","41_400","NEON.PLA.D17.TEAK.02305",,,"single bole tree","Live",12.1,,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"lwade@field-ops.org","tedgarian@neoninc.org",,"legacyData"
"e78d2959-e01e-4693-a862-ab6a723a18fe","TEAK_052.basePlot.vst","2015-10-13","vst_TEAK_2015","D17","TEAK","TEAK_052","41_100","NEON.PLA.D17.TEAK.02295",,,"small tree","Live,  other damage",6.5,130,,4.6,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"lwade@field-ops.org","tedgarian@neoninc.org",,"legacyData"
"3c411d6b-d29f-448e-b109-6b064700a52a","TEAK_052.basePlot.vst","2015-10-13","vst_TEAK_2015","D17","TEAK","TEAK_052","41_100","NEON.PLA.D17.TEAK.02357",,,"sapling","Live",,,,1.1,,,,,,"Full shade",,,,,,,,,,,,,,,"lwade@field-ops.org","tedgarian@neoninc.org",,"legacyData"
"e49fcad9-db38-4c6a-b4ef-ac0b5f234d1b","TEAK_052.basePlot.vst","2015-10-13","vst_TEAK_2015","D17","TEAK","TEAK_052","41_100","NEON.PLA.D17.TEAK.02303",,,"sapling","Live",,,,0.8,,,,,,"Full shade",,,,,,,,,,,,,,,"lwade@field-ops.org","tedgarian@neoninc.org",,"legacyData"
"bf5773c1-3299-430a-8be5-2c42339193d1","TEAK_052.basePlot.vst","2015-10-13","vst_TEAK_2015","D17","TEAK","TEAK_052","41_100","NEON.PLA.D17.TEAK.02347",,,"small tree","Live",8.7,130,,5.3,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"lwade@field-ops.org","tedgarian@neoninc.org",,"legacyData"
"f6298c8f-6cc4-4390-9500-99c29f20d669","TEAK_052.basePlot.vst","2015-10-13","vst_TEAK_2015","D17","TEAK","TEAK_052","41_100","NEON.PLA.D17.TEAK.02306",,,"small tree","Live",1.6,130,,1.6,,,,,,"Full shade",,,,,,,,,,,,,,,"lwade@field-ops.org","tedgarian@neoninc.org",,"legacyData"
"4f82d4bb-d95a-4519-a87a-3566dab78434","TEAK_052.basePlot.vst","2015-10-13","vst_TEAK_2015","D17","TEAK","TEAK_052","41_100","NEON.PLA.D17.TEAK.02308",,,"small tree","Live",1.0,130,,1.5,,,,,,"Full shade",,,,,,,,,,,,,,,"lwade@field-ops.org","tedgarian@neoninc.org",,"legacyData"
"c5e2c21d-313f-46ec-b975-38dfbb205e62","TEAK_052.basePlot.vst","2015-10-13","vst_TEAK_2015","D17","TEAK","TEAK_052","41_400","NEON.PLA.D17.TEAK.02312",,,"single bole tree","Live",11.5,130,,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"lwade@field-ops.org","tedgarian@neoninc.org",,"legacyData"
"195a8dc0-0a1f-4c19-8489-56e68ca5ddb5","TEAK_052.basePlot.vst","2015-10-13","vst_TEAK_2015","D17","TEAK","TEAK_052","41_400","NEON.PLA.D17.TEAK.02344",,,"single bole tree","Live",17.5,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"lwade@field-ops.org","tedgarian@neoninc.org",,"legacyData"
"99ee256c-c24f-4984-879d-a4ec7e439a34","TEAK_052.basePlot.vst","2015-10-13","vst_TEAK_2015","D17","TEAK","TEAK_052","41_100","NEON.PLA.D17.TEAK.02354",,,"single shrub","Live",,,,2.9,,,,1.6,1.5,"Full shade","cylinder",,,,,,,,,,,,,,"lwade@field-ops.org","tedgarian@neoninc.org",,"legacyData"
