uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"f73a843a-105c-4fb7-bfd1-e263ef01881f","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","41_400","NEON.PLA.D17.TEAK.00755",,,"single bole tree","Live",15.1,130,,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"24589f3f-00bf-41e7-bfea-0f25412ec7f0","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","41_400","NEON.PLA.D17.TEAK.00758",,,"single bole tree","Standing dead",38.0,130,,,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"fb55f031-6809-4584-8fa2-affb6e0c1f20","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00484",,,"sapling","Live",,,,0.9,,,,,,"Full shade",,,,,,,,,,,,,,"proofed and no errors","emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"49cd75fe-feb8-4244-9bf5-0d2f82e3d4a7","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00494",,,"small tree","Standing dead",1.6,130,,1.4,,,,,,"Full shade",,,,,,,,,,,,,,"proofed and no errors","emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"d88e9307-a118-418a-ab45-bf96b7f7561b","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00485",,,"small tree","Live",3.6,130,,1.4,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"07e3659e-80e8-41d3-8f3e-20dd3b56d3c5","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_400","NEON.PLA.D17.TEAK.00480",,,"single bole tree","Live",23.2,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"1b867bdd-bfd2-4b1f-b545-8709c1f62549","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","41_400","NEON.PLA.D17.TEAK.00754",,,"single bole tree","Live",13.0,130,,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"656035dd-ec3b-4587-a69e-0983b042deff","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_400","NEON.PLA.D17.TEAK.00488",,,"single bole tree","Live",25.5,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"4ee4af04-a9cf-4672-879f-148c17d2478e","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_400","NEON.PLA.D17.TEAK.00471",,,"single bole tree","Live",22.9,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"27736ce2-18a1-425c-b15b-3ee9bdef4542","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00481",,,"small tree","Live",4.2,130,,1.7,,,,,,"Full shade",,,,,,,,,,,,,,"main bole broken at 130 cm","emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"06fac44d-f0bc-478c-bd3a-077d56de2cfb","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00486",,,"small tree","Live",4.7,130,,2.5,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"13306a41-9183-4c9a-8a4a-cf741f1a9372","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00490",,,"small tree","Live",1.9,130,,1.6,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"66de87ee-0a1c-4b2f-bb0f-39e59d23b9e2","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00492",,,"sapling","Live",,,,0.6,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"655a71e9-06ec-4855-ba7b-0ee377679745","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00496",,,"sapling","Live",,,,0.5,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"4b1c94a3-9897-4e09-b73f-56b392e757ae","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00491",,,"small tree","Live",2.5,130,,2.2,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"fd8af8dd-f273-44bd-9167-d4b38fb2be2b","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_400","NEON.PLA.D17.TEAK.00473",,,"single bole tree","Live",20.0,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"06fb7618-e851-4778-87c2-08ca1ef94502","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","41_400","NEON.PLA.D17.TEAK.00762",,,"single bole tree","Live",18.8,130,,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"81cb4514-6f33-44f1-9375-66742d3e49be","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00479",,,"sapling","Live",,,,1.2,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"6c8b251b-aaaa-457d-8b88-60ca7c73c83a","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00493",,,"small tree","Live",3.5,130,,2.6,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"cc0b67f7-f28d-49aa-931e-427820661e61","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","41_400","NEON.PLA.D17.TEAK.00763",,,"single bole tree","Live",25.2,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"45fbc640-d3a5-4bd1-ae9f-764bb31b6e83","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_400","NEON.PLA.D17.TEAK.00482",,,"single bole tree","Live",25.0,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"acb23475-647a-48bb-a9bb-c322f6434968","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","41_400","NEON.PLA.D17.TEAK.00749",,,"single bole tree","Live",83.5,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"909368a5-5f51-4e32-bbb6-3e6d48135035","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","41_100","NEON.PLA.D17.TEAK.00757",,,"small tree","Live",2.4,130,,1.7,,,,,,"Full shade",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"9499ea3f-7714-43ba-aaad-2e4ad0294274","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","41_400","NEON.PLA.D17.TEAK.00750",,,"single bole tree","Standing dead",47.0,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"f4d83fe3-aaca-40dd-92d7-f5ce08188725","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","41_400","NEON.PLA.D17.TEAK.00748",,,"single bole tree","Standing dead",16.8,130,,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"65b72027-0810-4e61-beba-62f3d9bf8c87","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_400","NEON.PLA.D17.TEAK.00475",,,"single bole tree","Live",32.3,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"42c189cf-ad29-4b8f-9ac9-58703106826c","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_400","NEON.PLA.D17.TEAK.00476",,,"single bole tree","Live",28.6,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"fd86d8a9-0d51-4fa9-a390-1b8de11d4c05","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_400","NEON.PLA.D17.TEAK.00468",,,"single bole tree","Live",32.2,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"96e7066d-a633-4066-b93f-aa718ffe18e8","TEAK_059.basePlot.vst","2015-09-01","vst_TEAK_2015","D17","TEAK","TEAK_059","21_400","NEON.PLA.D17.TEAK.00483",,,"single bole tree","Live",32.5,130,,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"emccarthy@field-ops.org","lwade@field-ops.org",,"legacyData"
"4dc1cc93-e45a-4bc0-b78e-ed8b7214eedf","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00776",,,"sapling","Live",,,,0.8,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"a18ee91e-17c8-47c9-bcee-837620d9176b","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00770",,,"small tree","Live,  other damage",1.4,130,,1.7,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"1c39e625-7141-4890-baed-ad83dc46443a","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00771",,,"sapling","Standing dead",,,,0.5,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"cb3dd374-e699-40c9-9906-121aa25b82a2","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00500",,,"sapling","Live",,,,0.6,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"e00ae452-f0ae-4fc3-8796-706c47380224","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00805",,,"small tree","Live",5.0,130,,3.0,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"f9ddfd45-c038-4ef5-b880-e098a8e626e2","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00794",,,"sapling","Live",,,,0.6,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"50aeac62-918b-4803-b928-02e4713afec3","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00766",,,"small tree","Live",6.1,130,,3.2,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"d982674b-d2ad-4c8f-9d4a-c95c09e2b7b7","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00784",,,"sapling","Live",,,,0.8,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"e6bf42c9-bad7-47b2-9d9f-9bbb33cd8fe4","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00796",,,"sapling","Live",,,,0.7,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"6d22cd78-fe29-4129-936a-ca47a21fef33","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00797",,,"small tree","Live",1.9,130,,1.7,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"4c796aaf-6db7-4811-9027-c58aeed05fcb","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00497",,,"sapling","Live",,,,0.5,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"2d52b997-2487-475d-83dc-803333951ae2","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00792",,,"sapling","Live",,,,0.8,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"feea0c60-ad48-4d66-8fda-104fd1011395","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00790",,,"small tree","Live",4.1,130,,3.0,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"d50f4a82-03ea-4d84-8e3d-d64fa91e1cb1","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00781",,,"small tree","Live",3.3,130,,1.3,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"fcbef467-54a5-446e-b020-cd77ef498914","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00773",,,"sapling","Live",,,,0.7,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"9556f188-46bd-4020-94a1-d1360dd7803d","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00779",,,"sapling","Live",,,,0.5,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"4cecb314-d399-4c38-8536-975feb4361cb","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00791",,,"sapling","Live",,,,1.5,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"6ae491dd-1276-4a25-8b86-072e00a6e5fb","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00785",,,"small tree","Live",1.6,130,,1.7,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"a0d9b1fc-59fb-4bde-b01c-0de76933e1ca","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00802",,,"small tree","Live",4.9,130,,3.0,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"4a3f9be5-79e4-4ee4-801f-5b3c9c055cf5","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00799",,,"sapling","Live",,,,1.0,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"f74f0d36-4d23-4cc4-84cc-15d8dd09afd8","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","unknown_400","NEON.PLA.D17.TEAK.00806",,,"single bole tree","Live",14.7,130,,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"5cf8a410-5846-4704-8833-7c0cc9901fd4","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00774",,,"sapling","Live",,,,0.8,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"60d5a41a-b6f5-4a27-a3e0-fd0017607d80","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00789",,,"sapling","Live",,,,1.5,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"8432c24d-bc13-4fa0-bc0a-5b4cd20ea2c7","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00768",,,"sapling","Standing dead",,,,0.6,,,,,,"Full shade",,,,,,,,,,,,,,"proofed and no errors","tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"4481e9a8-d5df-4a29-8892-d9ea1cd42ec9","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00498",,,"small tree","Live",2.7,130,,2.1,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"0a81efd5-ab6a-4135-abb8-7e8966294639","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00783",,,"small tree","Live",1.6,130,,1.6,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
"c0069529-6d71-4a2c-a20c-01bbc3beb67d","TEAK_059.basePlot.vst","2015-09-02","vst_TEAK_2015","D17","TEAK","TEAK_059","21_100","NEON.PLA.D17.TEAK.00807",,,"sapling","Live",,,,0.9,,,,,,"Full shade",,,,,,,,,,,,,,,"tedgarian@neoninc.org","kzias@field-ops.org",,"legacyData"
